reg_no,code
2000031623,20TS2006RA
2000031625,20UC0008
2000031627,20UC0008
2000031628,20UC0008
2000031629,20TS2006RA
2000031630,20TS2006RA
2000031632,20UC0008
2000031634,20UC0008
2000031636,20TS2006RA
2000031637,20UC0008
2000031638,20TS2006RA
2000031640,20TS2006RA
2000031641,20UC0008
2000031642,20UC0008
2000031643,20TS2006RA
2000031646,20UC0008
2000031647,20UC0008
2000031648,20UC0008
2000031650,20TS2006RA
2000031651,20TS2006RA
2000031652,20TS2006RA
2000031660,20UC0008
2000031661,20TS2006RA
2000031664,20TS2006RA
2000031665,20TS2006RA
2000031666,20UC0008
2000031667,20TS2006RA
2000031668,20TS2006RA
2000031670,20TS2006RA
2000031671,20UC0008
2000031672,20TS2006RA
2000031673,20TS2006RA
2000031674,20TS2006RA
2000031676,20TS2006RA
2000031677,20TS2006RA
2000031678,20TS2006RA
2000031679,20TS2006RA
2000031680,20UC0008
2000031681,20UC0008
2000031683,20TS2006RA
2000031684,20TS2006RA
2000031685,20TS2006RA
2000031686,20TS2006RA
2000031687,20TS2006RA
2000031691,20TS2006RA
2000031692,20TS2006RA
2000031693,20TS2006RA
2000031695,20UC0008
2000031698,20TS2006RA
2000031700,20UC0008
2000031702,20TS2006RA
2000031703,20TS2006RA
2000031706,20TS2006RA
2000031707,20UC0008
2000031709,20UC0007
2000031711,20TS2006RA
2000031714,20UC0007
2000031715,20TS2006RA
2000031717,20UC0008
2000031718,20TS2006RA
2000031721,20TS2006RA
2000031725,20TS2006RA
2000031730,20TS2006RA
2000031731,20TS2006RA
2000031733,20TS2006RA
2000031735,20UC0008
2000031739,20TS2006RA
2000031740,20UC0008
2000031741,20UC0008
2000031743,20TS2006RA
2000031744,20UC0008
2000031745,20TS2006RA
2000031749,20TS2006RA
2000031750,20UC0008
2000031751,20TS2006RA
2000031755,20TS2006RA
2000031756,20TS1005RA
2000031757,20TS2006RA
2000031762,20TS2006RA
2000031763,20UC0008
2000031764,20TS2006RA
2000031765,20TS2006RA
2000031766,20TS2006RA
2000031770,20UC0008
2000031771,20TS2006RA
2000031772,20TS2006RA
2000031773,20TS2006RA
2000031774,20UC0008
2000031775,20UC0008
2000031776,20TS2006RA
2000031778,20TS2006RA
2000031779,20TS2006RA
2000031781,20TS2006RA
2000031784,20TS2006RA
2000031786,20TS2006RA
2000031790,20TS2006RA
2000031792,20TS2006RA
2000031794,20TS2006RA
2000031795,20TS2006RA
2000031797,20TS2006RA
2000031799,20TS2006RA
2000031800,20TS2006RA
2000031801,20TS2006RA
2000031805,20TS2006RA
2000031807,20TS2006RA
2000031809,20TS2006RA
2000031812,20UC0008
2000031813,20UC0007
2000031814,20UC0008
2000031820,20TS2006RA
2000031821,20UC0008
2000031822,20TS2006RA
2000031823,20TS2006RA
2000031824,20TS2006RA
2000031825,20UC0008
2000031826,20TS2006RA
2000031828,20UC0008
2000031829,20UC0008
2000031830,20UC0008
2000031831,20UC0007
2000031832,20TS2006RA
2000031834,20TS2006RA
2000031836,20UC0007
2000031837,20UC0008
2000031838,20TS2006RA
2000031839,20TS2006RA
2000031840,20UC0008
2000031841,20TS2006RA
2000031843,20TS2006RA
2000031845,20TS2006RA
2000031846,20TS2006RA
2000031847,20TS2006RA
2000031848,20TS2006RA
2000031849,20TS2006RA
2000031850,20TS2006RA
2000031851,20UC0008
2000031852,20TS2006RA
2000031853,20UC0007
2000031854,20TS2006RA
2000031858,20UC0008
2000031859,20TS2006RA
2000031860,20TS2006RA
2000031861,20TS2006RA
2000031863,20TS2006RA
2000031864,20TS2006RA
2000031866,20TS2006RA
2000031867,20TS2006RA
2000031871,20TS2006RA
2000031872,20TS2006RA
2000031875,20TS2006RA
2000031877,20TS2006RA
2000031878,20TS2006RA
2000031879,20UC0008
2000031882,20UC0008
2000031883,20TS2006RA
2000031884,20TS2006RA
2000031885,20UC0008
2000031886,20UC0008
2000031891,20TS2006RA
2000031893,20TS2006RA
2000031894,20UC0008
2000031896,20TS2006RA
2000031897,20TS2006RA
2000031898,20TS2006RA
2000031900,20TS2006RA
2000031902,20TS2006RA
2000031903,20TS2006RA
2000031904,20UC0008
2000031905,20TS2006RA
2000031907,20TS2006RA
2000031910,20TS2006RA
2000031911,20TS2006RA
2000031912,20TS2006RA
2000031914,20TS2006RA
2000031919,20TS2006RA
2000031927,20TS2006RA
2000031928,20TS2006RA
2000031929,20TS2006RA
2000031933,20TS2006RA
2000031936,20TS2006RA
2000031937,20UC0008
2000031938,20TS2006RA
2000031941,20UC0008
2000031942,20TS2006RA
2000031943,20TS2006RA
2000031944,20CC3002
2000031945,20TS2006RA
2000031946,20TS2006RA
2000031949,20TS2006RA
2000031953,18CY1005
2000031956,20TS2006RA
2000031957,20TS2006RA
2000031959,20UC0008
2000031962,20TS2006RA
2000031963,20TS2006RA
2000031964,20UC0008
2000031965,20TS2006RA
2000031966,20TS2006RA
2000031969,20UC0008
2000031970,20TS2006RA
2000031971,20TS2006RA
2000031972,20TS2006RA
2000031974,20TS2006RA
2000031977,20TS2006RA
2000031978,20TS2006RA
2000031980,20TS2006RA
2000031981,20TS2006RA
2000031984,20TS2006RA
2000031985,20TS2006RA
2000031986,20TS2006RA
2000031987,20CC3001
2000031988,20TS2006RA
2000031989,20TS2006RA
2000031990,20TS2006RA
2000031996,20TS2006RA
2000032001,20TS2006RA
2000032006,20TS2006RA
2000032011,20TS2006RA
2000032015,20TS2006RA
2000032016,20UC0008
2000032017,20TS2006RA
2000032019,20TS2006RA
2000032021,20TS2006RA
2000032023,20TS2006RA
2000032024,20TS2006RA
2000032025,20TS2006RA
2000032034,20TS2006RA
2000032035,20UC0008
2000032036,20TS2006RA
2000032037,20TS2006RA
2000032040,20TS2006RA
2000032041,20TS2006RA
2000032043,20TS2006RA
2000032044,20TS2006RA
2000032046,20TS2006RA
2000032047,20TS1005RA
2000032048,20TS2006RA
2000032051,20TS2006RA
2000032053,20CC3040
2000032058,20TS2006RA
2000032059,20UC0008
2000032060,20TS2006RA
2000032061,20TS2006RA
2000032062,20UC0008
2000032063,20TS2006RA
2000032064,20TS2006RA
2000032065,20TS2006RA
2000032067,20TS2006RA
2000032068,20TS2006RA
2000032069,20UC0008
2000032071,20TS2006RA
2000032072,20TS2006RA
2000032075,20TS2006RA
2000032076,20TS2006RA
2000032077,20UC0008
2000032079,20UC0008
2000032081,20TS2006RA
2000032082,20TS2006RA
2000032083,20TS2006RA
2000032085,20TS2006RA
2000032087,20TS2006RA
2000032088,20TS2006RA
2000032089,20TS2006RA
2000032091,20TS2006RA
2000032093,20UC0008
2000032094,20TS2006RA
2000032096,20UC0007
2000032104,20TS2006RA
2000032105,20UC0008
2000032108,20TS2006RA
2000032109,20TS2006RA
2000032111,20TS2006RA
2000032112,20TS2006RA
2000032113,20TS2006RA
2000032115,20UC0008
2000032116,20UC0008
2000032118,20UC0008
2000032121,20UC0008
2000032124,20TS2006RA
2000032125,20TS2006RA
2000032126,20TS2006RA
2000032127,20UC0008
2000032128,20TS2006RA
2000032130,20TS2006RA
2000032131,20CC3040
2000032133,20UC0007
2000032135,20UC0008
2000032139,20TS2006RA
2000032141,20TS2006RA
2000032142,20TS2006RA
2000032143,20TS2006RA
2000032153,20UC0008
2000032155,20UC0008
2000032159,20UC0008
2000032160,20UC0008
2000032161,20UC0008
2000032163,20TS2006RA
2000032167,20UC0008
2000032168,20UC0008
2000032169,20TS2006RA
2000032172,20TS2006RA
2000032173,20TS2006RA
2000032175,20UC0008
2000032178,20UC0008
2000032179,20TS2006RA
2000032181,20UC0008
2000032182,20TS2006RA
2000032185,20TS2006RA
2000032186,20TS2006RA
2000032193,20TS2006RA
2000032195,20TS2006RA
2000032196,20TS2006RA
2000032197,20TS2006RA
2000032199,20TS2006RA
2000032200,20TS2006RA
2000032204,20TS2006RA
2000032208,20TS2006RA
2000032210,20TS2006RA
2000032214,20TS2006RA
2000032215,20UC0008
2000032216,20TS2006RA
2000032217,20TS2006RA
2000032219,20TS2006RA
2000032220,20TS2006RA
2000032222,20CC3040
2000032223,20TS2006RA
2000032224,20UC0008
2000032225,20TS2006RA
2000032226,20TS2006RA
2000032227,20TS2006RA
2000032230,20TS2006RA
2000032231,20UC0008
2000032232,20TS2006RA
2000032240,20UC0008
2000032241,20TS2006RA
2000032243,20TS2006RA
2000032244,20TS2006RA
2000032245,20TS2006RA
2000032247,20TS2006RA
2000032249,20TS2006RA
2000032250,20TS2006RA
2000032253,20TS2006RA
2000032255,20TS2006RA
2000032256,20UC0010M
2000032259,20TS2006RA
2000032260,20UC0008
2000032261,20UC0008
2000032262,20UC0008
2000032266,20UC0008
2000032267,20UC0008
2000032269,20TS2006RA
2000032270,20TS2006RA
2000032271,20TS2006RA
2000032272,20TS2006RA
2000032275,20TS2006RA
2000032276,20TS2006RA
2000032277,20UC0007
2000032278,20UC0007
2000032281,20TS2006RA
2000032283,20TS1005RA
2000032284,20TS2006RA
2000039002,20TS2006RA
2000039003,20TS2006RA
2000039004,20TS2006RA
2000039005,20TS2006RA
2000039006,20TS2006RA
2000039007,20TS2006RA
2000039008,20TS2006RA
2000039010,20TS2006RA
2000039013,20TS2006RA
2000039014,20TS2006RA
2000039015,20TS2006RA
2000039016,20TS2006RA
2000039017,20TS2006RA
2000039019,20TS2006RA
2000039020,20TS2006RA
2000039021,20TS2006RA
2000039022,20TS2006RA
2000039023,20TS2006RA
2000039026,20TS2006RA
2000039027,20TS2006RA
2000039028,20TS2006RA
2000039029,20TS2006RA
2000039033,20UC0008
2000040029,20TS2006RA
2000080043,20TS2006RA
2000080142,20UC0008
2000090105,20CS2210RA
2000090129,20TS2006RA
2010030391,20TS2006RA
2000030001,20UC0008
2000030002,20UC0008
2000030007,20UC0008
2000030010,20UC0008
2000030013,18CY1005
2000030016,18CY1005
2000030017,18CY1005
2000030018,20UC0008
2000030020,20CC3040
2000030021,20UC0007
2000030022,20UC0008
2000030023,20UC0007
2000030024,18CY1005
2000030028,20UC0008
2000030038,18CY1005
2000030043,20UC0008
2000030045,20UC0008
2000030046,18CY1005
2000030048,18CY1005
2000030049,20UC0008
2000030055,18CY1005
2000030057,18CY1005
2000030068,18CY1005
2000030071,18CY1005
2000030076,18CY1005
2000030077,20UC0008
2000030080,20UC0008
2000030081,18CY1005
2000030089,20CC3002
2000030090,18CY1005
2000030096,20UC0008
2000030099,20UC0008
2000030102,20UC0008
2000030103,20CC3002
2000030106,18CY1005
2000030114,18CY1005
2000030117,20UC0008
2000030118,18CY1005
2000030119,20UC0008
2000030120,20UC0007
2000030122,18CY1005
2000030124,18CY1005
2000030132,18CY1005
2000030134,20UC0008
2000030135,18CY1005
2000030136,20UC0008
2000030137,18CY1005
2000030140,18CY1005
2000030145,20UC0008
2000030147,20UC0008
2000030148,20UC0008
2000030152,20UC0008
2000030153,18CY1005
2000030158,20UC0008
2000030162,20UC0008
2000030165,20UC0007
2000030167,20UC0008
2000030172,18CY1005
2000030173,20UC0008
2000030174,18CY1005
2000030176,18CY1005
2000030177,20UC0008
2000030178,18CY1005
2000030180,18CY1005
2000030183,18CY1005
2000030185,18CY1005
2000030186,18CY1005
2000030187,20UC0007
2000030189,20UC0008
2000030190,20UC0007
2000030191,20UC0008
2000030192,18CY1005
2000030196,18CY1005
2000030197,18CY1005
2000030198,20UC0008
2000030199,20UC0008
2000030200,20UC0008
2000030202,20UC0007
2000030210,18CY1005
2000030211,20UC0007
2000030214,20UC0007
2000030226,18CY1005
2000030231,20UC0008
2000030232,20UC0008
2000030233,20UC0008
2000030236,18CY1005
2000030239,20UC0008
2000030248,18CY1005
2000030253,20UC0008
2000030255,20UC0008
2000030258,18CY1005
2000030259,18CY1005
2000030264,20UC0007
2000030266,20UC0008
2000030270,20UC0008
2000030271,20UC0008
2000030273,18CY1005
2000030274,18CY1005
2000030276,20UC0008
2000030277,20UC0008
2000030278,20UC0008
2000030279,20UC0008
2000030281,18CY1005
2000030284,18CY1005
2000030287,20UC0008
2000030290,20UC0008
2000030298,20UC0007
2000030299,18CY1005
2000030306,18CY1005
2000030307,20UC0008
2000030309,20UC0008
2000030317,18CY1005
2000030318,20UC0008
2000030320,20UC0008
2000030325,20UC0008
2000030328,20CC3002
2000030331,20UC0008
2000030334,20UC0008
2000030335,20UC0007
2000030342,20UC0007
2000030343,20CC3001
2000030344,20UC0008
2000030346,20UC0008
2000030350,20CC3001
2000030351,18CY1005
2000030355,20UC0008
2000030359,18CY1005
2000030363,20UC0008
2000030364,20UC0008
2000030370,20UC0007
2000030373,20UC0008
2000030375,18CY1005
2000030378,20UC0008
2000030381,20UC0008
2000030384,20UC0008
2000030388,20UC0008
2000030389,20UC0008
2000030391,20UC0008
2000030392,20UC0007
2000030396,20UC0008
2000030402,20UC0007
2000030403,20UC0008
2000030405,20UC0008
2000030406,20UC0007
2000030410,20UC0008
2000030414,18CY1005
2000030415,20UC0008
2000030417,20UC0008
2000030418,20UC0008
2000030419,20UC0007
2000030422,20UC0008
2000030430,18CY1005
2000030431,20UC0008
2000030433,20UC0008
2000030435,20UC0008
2000030439,20UC0008
2000030446,20CC3040
2000030448,20UC0008
2000030449,20UC0007
2000030451,20UC0008
2000030463,20UC0008
2000030464,18CY1005
2000030466,20UC0008
2000030468,20UC0007
2000030470,20UC0008
2000030472,18CY1005
2000030473,20UC0008
2000030474,20UC0008
2000030477,20UC0008
2000030480,20CC3002
2000030483,20UC0008
2000030485,18CY1005
2000030489,20CC3002
2000030494,18CY1005
2000030498,20UC0008
2000030502,20UC0008
2000030503,20UC0008
2000030506,18CY1005
2000030509,20UC0008
2000030510,18CY1005
2000030511,20UC0007
2000030516,20UC0008
2000030519,20UC0008
2000030520,20UC0007
2000030526,20UC0008
2000030528,18CY1005
2000030532,18CY1005
2000030533,20UC0008
2000030534,20UC0008
2000030535,18CY1005
2000030539,18CY1005
2000030540,18CY1005
2000030558,20UC0008
2000030560,18CY1005
2000030564,18CY1005
2000030567,18CY1005
2000030568,20UC0008
2000030569,18CY1005
2000030570,18CY1005
2000030571,20CC3002
2000030572,18CY1005
2000030580,18CY1005
2000030587,20UC0007
2000030588,18CY1005
2000030590,20UC0008
2000030591,20UC0007
2000030593,20UC0008
2000030594,20CC3040
2000030599,18CY1005
2000030602,18CY1005
2000030605,18CY1005
2000030609,20UC0008
2000030610,20UC0008
2000030612,20UC0007
2000030616,20UC0007
2000030617,18CY1005
2000030618,20UC0007
2000030619,20UC0008
2000030621,20UC0008
2000030624,20UC0008
2000030625,18CY1005
2000030627,20UC0008
2000030628,20UC0008
2000030629,20UC0008
2000030634,18CY1005
2000030639,20UC0008
2000030641,20UC0008
2000030644,20CC3001
2000030645,20UC0008
2000030659,20UC0008
2000030663,18CY1005
2000030664,20UC0008
2000030667,20UC0008
2000030668,20UC0008
2000030671,20UC0008
2000030672,18CY1005
2000030674,20UC0008
2000030680,20UC0008
2000030682,20UC0008
2000030684,20CC3040
2000030686,20UC0008
2000030688,20UC0007
2000030691,20UC0008
2000030695,20UC0008
2000030696,20UC0008
2000030698,20UC0008
2000030702,20UC0007
2000030703,20UC0008
2000030704,20UC0007
2000030710,20UC0008
2000030718,20CC3002
2000030722,18CY1005
2000030724,20UC0007
2000030727,20UC0008
2000030728,OEEE4224M
2000030729,20UC0008
2000030730,20UC0008
2000030732,20UC0008
2000030734,20UC0008
2000030735,18CY1005
2000030740,20UC0008
2000030742,18CY1005
2000030746,18CY1005
2000030748,20UC0008
2000030757,20UC0007
2000030760,20UC0007
2000030764,20UC0008
2000030774,18CY1005
2000030775,18CY1005
2000030777,20UC0007
2000030780,18CY1005
2000030782,20UC0008
2000030784,20UC0007
2000030787,18CY1005
2000030791,20UC0007
2000030794,20TS2006RA
2000030797,20UC0008
2000030802,18CY1005
2000030803,18CY1005
2000030809,18CY1005
2000030810,18CY1005
2000030813,20UC0008
2000030814,20UC0007
2000030817,20UC0008
2000030818,18CY1005
2000030819,20UC0007
2000030823,20UC0008
2000030824,18CY1005
2000030827,20UC0008
2000030837,20UC0008
2000030840,20UC0007
2000030841,20CC3040
2000030842,18CY1005
2000030843,20UC0008
2000030845,20CC3002
2000030846,18CY1005
2000030847,18CY1005
2000030848,20UC0008
2000030855,20UC0008
2000030856,20UC0008
2000030859,18CY1005
2000030860,20UC0008
2000030866,20UC0008
2000030868,20UC0008
2000030871,20UC0008
2000030879,20UC0008
2000030884,20CC3001
2000030886,20UC0008
2000030896,18CY1005
2000030902,OECE4223M
2000030906,18CY1005
2000030907,20UC0008
2000030909,20UC0007
2000030910,20UC0008
2000030914,18CY1005
2000030917,20UC0008
2000030918,18CY1005
2000030919,20UC0008
2000030922,20UC0008
2000030923,20UC0008
2000030931,18CY1005
2000030933,20UC0008
2000030934,20UC0008
2000030935,18CY1005
2000030946,20UC0008
2000030949,20UC0008
2000030950,20UC0008
2000030951,18CY1005
2000030952,18CY1005
2000030953,18CY1005
2000030954,20UC0008
2000030955,20UC0008
2000030957,18CY1005
2000030958,18CY1005
2000030961,20UC0008
2000030962,20UC0008
2000030965,18CY1005
2000030966,18CY1005
2000030968,20UC0008
2000030970,20UC0008
2000030971,18CY1005
2000030972,20UC0007
2000030977,20UC0007
2000030984,20UC0008
2000030988,18CY1005
2000030991,18CY1005
2000030992,20UC0008
2000030996,20UC0008
2000030997,20UC0008
2000030998,20UC0008
2000031002,18CY1005
2000031010,18CY1005
2000031017,18CY1005
2000031025,20UC0008
2000031030,20UC0007
2000031032,20CC3040
2000031033,20UC0008
2000031035,20UC0008
2000031036,20UC0008
2000031041,18CY1005
2000031042,18CY1005
2000031044,18CY1005
2000031047,20UC0008
2000031049,20UC0008
2000031053,20UC0008
2000031054,20UC0008
2000031056,20UC0008
2000031057,20UC0008
2000031058,20UC0008
2000031061,18CY1005
2000031062,18CY1005
2000031068,20UC0008
2000031070,18CY1005
2000031071,20UC0007
2000031072,18CY1005
2000031074,20UC0008
2000031075,20UC0008
2000031078,18CY1005
2000031080,20UC0007
2000031085,20CC3002
2000031087,20UC0007
2000031088,20UC0008
2000031089,20UC0008
2000031090,20UC0008
2000031095,18CY1005
2000031098,18CY1005
2000031100,18CY1005
2000031101,18CY1005
2000031102,20UC0007
2000031103,20UC0008
2000031104,18CY1005
2000031109,18CY1005
2000031110,20CC3002
2000031111,18CY1005
2000031112,18CY1005
2000031114,18CY1005
2000031119,18CY1005
2000031120,18CY1005
2000031124,20UC0008
2000031132,20UC0008
2000031134,20UC0008
2000031138,20UC0008
2000031142,18CY1005
2000031146,20UC0008
2000031147,18CY1005
2000031148,18CY1005
2000031149,20UC0008
2000031152,18CY1005
2000031154,18CY1005
2000031160,18CY1005
2000031161,20UC0007
2000031169,20UC0008
2000031170,18CY1005
2000031176,20UC0008
2000031178,20UC0008
2000031181,18CY1005
2000031183,20UC0008
2000031186,20UC0007
2000031188,18CY1005
2000031189,20UC0007
2000031190,20UC0008
2000031191,18CY1005
2000031194,20UC0008
2000031211,18CY1005
2000031227,20UC0008
2000031229,18CY1005
2000031237,18CY1005
2000031238,20TS2006RA
2000031240,20UC0008
2000031242,20UC0008
2000031244,20UC0008
2000031247,20UC0008
2000031248,20UC0008
2000031251,20UC0008
2000031252,20UC0008
2000031256,18CY1005
2000031258,20UC0007
2000031259,20UC0007
2000031260,20UC0007
2000031263,18CY1005
2000031264,20UC0008
2000031268,20UC0008
2000031269,20UC0008
2000031272,18CY1005
2000031275,18CY1005
2000031278,20UC0008
2000031281,20UC0008
2000031282,20CC3040
2000031285,20UC0007
2000031286,20UC0008
2000031287,20UC0008
2000031289,20UC0008
2000031290,20UC0008
2000031291,20UC0008
2000031294,20UC0008
2000031295,20UC0008
2000031298,20UC0008
2000031300,20UC0008
2000031303,18CY1005
2000031305,20UC0008
2000031306,20UC0008
2000031315,20UC0008
2000031317,20UC0008
2000031318,20UC0007
2000031320,20UC0008
2000031322,18CY1005
2000031323,18CY1005
2000031325,20UC0008
2000031326,20UC0008
2000031327,18CY1005
2000031329,18CY1005
2000031334,20UC0008
2000031337,20UC0008
2000031340,18CY1005
2000031346,20UC0008
2000031348,20UC0008
2000031350,20UC0008
2000031351,20UC0008
2000031352,20UC0008
2000031358,20UC0008
2000031359,20UC0007
2000031360,18CY1005
2000031362,20UC0008
2000031363,18CY1005
2000031364,20UC0008
2000031367,20UC0008
2000031373,20UC0008
2000031375,18CY1005
2000031377,20UC0008
2000031380,20CC3002
2000031382,20UC0008
2000031383,20UC0008
2000031384,18CY1005
2000031385,20UC0008
2000031388,20UC0008
2000031389,20UC0008
2000031393,20UC0008
2000031397,20UC0008
2000031399,20UC0008
2000031402,20UC0007
2000031405,18CY1005
2000031406,20UC0008
2000031407,18CY1005
2000031408,20UC0008
2000031409,20UC0008
2000031412,20UC0007
2000031414,20UC0008
2000031415,18CY1005
2000031418,20UC0008
2000031419,18CY1005
2000031421,18CY1005
2000031422,18CY1005
2000031423,20UC0008
2000031424,20UC0008
2000031425,20UC0008
2000031426,20UC0008
2000031427,20UC0008
2000031428,18CY1005
2000031432,20UC0008
2000031433,18CY1005
2000031435,18CY1005
2000031436,18CY1005
2000031437,20UC0008
2000031445,20UC0008
2000031448,20UC0008
2000031450,20UC0008
2000031451,18CY1005
2000031454,18CY1005
2000031458,20UC0008
2000031462,20UC0007
2000031464,20UC0008
2000031465,20TS1005RA
2000031467,20UC0008
2000031468,20UC0008
2000031478,18CY1005
2000031481,20UC0008
2000031483,20UC0008
2000031486,20UC0008
2000031490,18CY1005
2000031493,20UC0008
2000031494,20UC0007
2000031495,20UC0007
2000031496,18CY1005
2000031497,18CY1005
2000031499,18CY1005
2000031502,20UC0008
2000031503,20UC0008
2000031504,20UC0008
2000031505,20UC0007
2000031506,18CY1005
2000031507,20UC0008
2000031508,20UC0007
2000031509,18CY1005
2000031511,20UC0008
2000031513,20UC0008
2000031514,20UC0008
2000031515,20UC0008
2000031516,20CC3040
2000031518,18CY1005
2000031521,20UC0008
2000031529,20UC0008
2000031530,20UC0008
2000031533,20UC0008
2000031534,18CY1005
2000031535,18CY1005
2000031536,20UC0008
2000031537,18CY1005
2000031539,18CY1005
2000031540,18CY1005
2000031543,18CY1005
2000031545,20UC0008
2000031546,20UC0008
2000031547,20UC0008
2000031548,20UC0008
2000031549,20UC0008
2000031550,18CY1005
2000031553,18CY1005
2000031554,18CY1005
2000031556,20UC0008
2000031557,20UC0007
2000031562,20UC0008
2000031563,20UC0008
2000031571,18CY1005
2000031573,18CY1005
2000031576,20UC0007
2000031581,20UC0007
2000031582,20UC0007
2000031583,18CY1005
2000031585,20TS2006RA
2000031586,18CY1005
2000031587,20UC0008
2000031588,20UC0008
2000031589,18CY1005
2000031592,18CY1005
2000031594,18CY1005
2000031595,20CC3001
2000031596,20UC0008
2000031598,20UC0007
2000031599,18CY1005
2000031602,18CY1005
2000031605,20UC0007
2000031606,20UC0008
2000031607,18CY1005
2000031608,20UC0008
2000031610,20UC0008
2000031614,18CY1005
2000031615,20UC0008
2000031617,18CY1005
2000031618,18CY1005
2000031619,18CY1005
2000031620,20UC0008
2000031621,20UC0008
2000031623,20UC0008
2000031625,18CY1005
2000031627,18CY1005
2000031628,18CY1005
2000031629,20UC0008
2000031630,20UC0008
2000031632,18CY1005
2000031634,18CY1005
2000031636,20UC0007
2000031637,18CY1005
2000031640,18CY1005
2000031641,18CY1005
2000031642,20CC3002
2000031643,20UC0008
2000031646,18CY1005
2000031647,18CY1005
2000031648,18CY1005
2000031650,20UC0007
2000031651,20UC0008
2000031652,20UC0008
2000031660,18CY1005
2000031661,20UC0007
2000031664,20UC0008
2000031665,20UC0007
2000031666,18CY1005
2000031667,20UC0008
2000031668,20UC0008
2000031670,20UC0007
2000031671,20CC3002
2000031672,20UC0007
2000031674,20UC0008
2000031676,20UC0008
2000031677,20UC0008
2000031678,20UC0008
2000031679,20UC0007
2000031680,18CY1005
2000031681,18CY1005
2000031683,20UC0007
2000031684,20UC0008
2000031685,20UC0008
2000031686,20UC0007
2000031687,20UC0007
2000031691,20UC0008
2000031692,20UC0008
2000031693,20UC0008
2000031695,18CY1005
2000031698,20UC0008
2000031700,20CC3040
2000031702,20UC0008
2000031703,20UC0008
2000031706,20UC0008
2000031707,18CY1005
2000031709,18CY1005
2000031711,20UC0008
2000031714,18CY1005
2000031715,20UC0008
2000031717,18CY1005
2000031721,20UC0008
2000031725,20CC3040
2000031731,20UC0008
2000031733,20UC0008
2000031735,18CY1005
2000031739,20UC0008
2000031740,18CY1005
2000031741,18CY1005
2000031743,20UC0008
2000031744,18CY1005
2000031745,20UC0008
2000031749,20UC0008
2000031750,18CY1005
2000031751,20UC0008
2000031755,20UC0008
2000031756,20TS2006RA
2000031757,20UC0008
2000031762,20UC0008
2000031763,18CY1005
2000031764,20UC0008
2000031765,20CC3001
2000031766,20UC0008
2000031770,18CY1005
2000031771,20UC0008
2000031772,20UC0008
2000031773,20UC0008
2000031774,18CY1005
2000031775,18CY1005
2000031778,20UC0008
2000031779,20UC0008
2000031781,20UC0008
2000031784,20UC0008
2000031786,20UC0007
2000031792,20UC0008
2000031795,20UC0008
2000031797,20UC0007
2000031799,20UC0007
2000031800,20UC0007
2000031801,20UC0007
2000031805,20UC0008
2000031809,20UC0008
2000031812,18CY1005
2000031813,18CY1005
2000031814,18CY1005
2000031820,20UC0008
2000031821,18CY1005
2000031822,20UC0008
2000031824,20UC0008
2000031825,18CY1005
2000031826,20UC0007
2000031828,18CY1005
2000031829,18CY1005
2000031830,18CY1005
2000031831,18CY1005
2000031832,20UC0008
2000031834,20UC0008
2000031836,18CY1005
2000031837,18CY1005
2000031838,20UC0008
2000031839,20UC0008
2000031840,20CC3040
2000031841,20UC0008
2000031843,20UC0008
2000031845,20UC0008
2000031846,20UC0008
2000031847,20UC0008
2000031848,20UC0008
2000031849,20UC0008
2000031850,20UC0008
2000031851,18CY1005
2000031852,20UC0008
2000031853,18CY1005
2000031854,20UC0008
2000031858,18CY1005
2000031859,20UC0007
2000031860,20UC0008
2000031861,20UC0008
2000031864,20UC0008
2000031866,20UC0008
2000031867,20UC0008
2000031871,20UC0007
2000031872,20UC0007
2000031875,20UC0008
2000031877,20UC0008
2000031878,20UC0007
2000031879,18CY1005
2000031882,20CC3040
2000031883,20UC0008
2000031884,20UC0008
2000031885,18CY1005
2000031886,18CY1005
2000031891,20UC0008
2000031893,20UC0008
2000031894,18CY1005
2000031896,20UC0008
2000031897,20CC3001
2000031898,20UC0008
2000031900,20UC0008
2000031902,20UC0008
2000031903,20UC0008
2000031904,18CY1005
2000031907,20UC0008
2000031910,20UC0008
2000031911,20UC0007
2000031912,18CY1005
2000031919,20CC3040
2000031927,20UC0008
2000031928,20UC0008
2000031929,20UC0008
2000031933,20UC0007
2000031936,20UC0008
2000031937,20CC3002
2000031938,20UC0008
2000031941,18CY1005
2000031942,20UC0008
2000031943,20UC0008
2000031946,20CC3040
2000031949,20UC0008
2000031953,20MB4058M
2000031956,20UC0008
2000031957,20UC0007
2000031959,18CY1005
2000031962,20CC3040
2000031963,20UC0008
2000031964,18CY1005
2000031965,20UC0008
2000031966,20UC0008
2000031969,18CY1005
2000031970,20UC0008
2000031974,20UC0008
2000031977,20UC0008
2000031978,20UC0008
2000031984,20UC0008
2000031986,20UC0008
2000031988,20UC0008
2000031989,20UC0008
2000031990,20UC0008
2000032001,20UC0007
2000032006,20UC0008
2000032011,20UC0007
2000032016,18CY1005
2000032017,20UC0008
2000032019,20UC0008
2000032021,20UC0008
2000032023,20UC0008
2000032024,20UC0008
2000032025,20UC0008
2000032034,20UC0008
2000032035,18CY1005
2000032036,20UC0008
2000032037,20UC0008
2000032040,20UC0008
2000032041,20UC0008
2000032046,20UC0008
2000032047,20TS2006RA
2000032048,20UC0008
2000032051,20UC0008
2000032058,20UC0008
2000032059,18CY1005
